DSCode,Date,TR_Price,Stale,WeeklyLnReturn,DailyLnReturn
874227,1997-11-06,126.72,NULL,-0.00346621,0
874227,1997-11-07,125.95,NULL,-0.00546341,-0.00609493
874227,1997-11-10,126.47,NULL,-0.0101484,0.00412012
874227,1997-11-11,126.03,NULL,-0.0102622,-0.00348515
874227,1997-11-12,125.34,NULL,-0.0109499,-0.00548993
874227,1997-11-13,126.21,NULL,-0.00403274,0.00691714
874227,1997-11-14,128.02,NULL,0.0163015,0.0142393
874227,1997-11-17,131.03,NULL,0.0354212,0.0232398
874227,1997-11-18,131.03,NULL,0.0389063,0
874227,1997-11-19,131.64,NULL,0.0490409,0.00464462
874227,1997-11-20,132.41,NULL,0.047956,0.00583225
874227,1997-11-21,128.71,NULL,0.00537531,-0.0283414
874227,1997-11-24,128.28,NULL,-0.0212109,-0.00334644
874227,1997-11-25,128.36,NULL,-0.0205875,0.000623441
874227,1997-11-26,128.02,NULL,-0.0278844,-0.00265231
874227,1997-11-27,128.02,NULL,-0.0337167,0
874227,1997-11-28,130,NULL,0.00997264,0.0153479
874227,1997-12-01,131.03,NULL,0.0212109,0.00789185
874227,1997-12-02,131.72,NULL,0.0258396,0.00525215
874227,1997-12-03,130.95,NULL,0.0226291,-0.00586289
874227,1997-12-04,131.9,NULL,0.0298576,0.00722849
874227,1997-12-05,132.76,NULL,0.0210085,0.00649893
874227,1997-12-08,132.76,NULL,0.0131167,0
874227,1997-12-09,131.47,NULL,-0.00189977,-0.0097643
874227,1997-12-10,130.34,NULL,-0.00466915,-0.00863227
874227,1997-12-11,130,NULL,-0.0145096,-0.00261197
874227,1997-12-12,130.17,NULL,-0.0197017,0.00130684
874227,1997-12-15,132.33,NULL,-0.00324418,0.0164575
874227,1997-12-16,132.76,NULL,0.0097643,0.00324418
874227,1997-12-17,133.1,NULL,0.0209543,0.00255774
874227,1997-12-18,132.5,NULL,0.0190482,-0.00451808
874227,1997-12-19,132.93,NULL,0.0209814,0.00324003
874227,1997-12-22,131.81,NULL,-0.00393731,-0.00846118
874227,1997-12-23,131.55,NULL,-0.00915598,-0.00197448
874227,1997-12-24,131.72,NULL,-0.0104223,0.00129145
874227,1997-12-25,131.72,NULL,-0.00590419,0
874227,1997-12-26,131.9,NULL,-0.00777861,0.0013656
874227,1997-12-29,132.5,NULL,0.00522115,0.00453859
874227,1997-12-30,132.67,NULL,0.00847783,0.0012822
874227,1997-12-31,132.67,NULL,0.00718638,0
874227,1998-01-01,132.67,NULL,0.00718638,0
874227,1998-01-02,131.81,NULL,-0.000682568,-0.00650335
874227,1998-01-05,134.05,NULL,0.0116302,0.0168514
874227,1998-01-06,134.4,NULL,0.0129556,0.00260756
874227,1998-01-07,135.6,NULL,0.0218445,0.00888895
874227,1998-01-08,137.07,NULL,0.0326269,0.0107824
874227,1998-01-09,135.52,NULL,0.0277577,-0.0113725
874227,1998-01-12,134.66,NULL,0.00454022,-0.00636615
874227,1998-01-13,135.52,NULL,0.0082988,0.00636615
874227,1998-01-14,135.26,NULL,-0.00251052,-0.00192038
874227,1998-01-15,135.52,NULL,-0.0113725,0.00192038
874227,1998-01-16,136.81,NULL,0.00947387,0.00947387
874227,1998-01-19,136.81,NULL,0.01584,0
874227,1998-01-20,140.69,NULL,0.0374397,0.0279658
874227,1998-01-21,143.79,NULL,0.0611551,0.021795
874227,1998-01-22,142.24,NULL,0.0483965,-0.0108381
874227,1998-01-23,141.98,NULL,0.0370931,-0.00182957
874227,1998-01-26,141.72,NULL,0.0352602,-0.00183292
874227,1998-01-27,143.45,NULL,0.0194277,0.0121333
874227,1998-01-28,143.97,NULL,0.00125104,0.0036184
874227,1998-01-29,145.43,NULL,0.0221791,0.0100899
874227,1998-01-30,144.57,NULL,0.0180776,-0.00593105
874227,1998-02-02,149.14,NULL,0.0510322,0.0311216
874227,1998-02-03,151.72,NULL,0.0560502,0.0171513
